Organism,Condition,rootFolder,trackFolder,trackFile,Tmin,Tmax
Starfish,No light,E:\HopkinsEmbroyologyCourse_GoodData\2018_06_12\Starfish,StarFish6,track_mod.csv,0,600
Starfish,No light,E:\HopkinsEmbroyologyCourse_GoodData\2018_06_12\Starfish,StarFish7,track_mod.csv,60,0
Starfish,No light,E:\HopkinsEmbroyologyCourse_GoodData\2018_06_12\Starfish,StarFish10,track_mod.csv,0,4000
