  0.1243	  5.4704	  0.0000	  0.0000	  0.0000
  0.2487	  5.4704	  0.0000	  0.0000	  0.0000
  0.3730	  5.4704	  0.0000	  0.0000	  0.0000
  0.4973	  5.4704	  0.0000	  0.0000	  0.0000
  0.6216	  5.4704	  0.0000	  0.0000	  0.0000
  0.7460	  5.4704	  0.0000	  0.0000	  0.0000
  0.8703	  5.4704	  0.0000	  0.0000	  0.0000
  0.9946	  5.4704	  0.0000	  0.0000	  0.0000
  1.1189	  5.4704	  0.0000	  0.0000	  0.0000
  1.2433	  5.4704	  0.0000	  0.0000	  0.0000
  1.3676	  5.4704	  0.0000	  0.0000	  0.0000
  1.4919	  5.4704	  0.0000	  0.0000	  0.0000
  1.6162	  5.4704	  0.0000	  0.0000	  0.0000
  1.7406	  5.4704	  0.0000	  0.0000	  0.0000
  1.8649	  5.4704	  0.0000	  0.0000	  0.0000
  1.9892	  5.4704	  0.0000	  0.0000	  0.0000
  2.1136	  5.4704	  0.0000	  0.0000	  0.0000
  2.2379	  5.4704	  0.0000	  0.0000	  0.0000
  2.3622	  5.4704	  0.0000	  0.0000	  0.0000
  2.4865	  5.4704	  0.0000	  0.0000	  0.0000
  2.6109	  5.4704	  0.0000	  0.0000	  0.0000
  2.7352	  5.4704	  0.0000	  0.0000	  0.0000
  2.8595	  5.4704	  0.0000	  0.0000	  0.0000
  2.9838	  5.4704	  0.0000	  0.0000	  0.0000
  3.1082	  5.4704	  0.0000	  0.0000	  0.0000
  3.2325	  5.4704	  0.0000	  0.0000	  0.0000
  3.3568	  5.4704	  0.0000	  0.0000	  0.0000
  3.4811	  5.4704	  0.0000	  0.0000	  0.0000
  3.6055	  5.4704	  0.0000	  0.0000	  0.0000
  3.7298	  5.4704	  0.0000	  0.0000	  0.0000
  3.8541	  5.4704	  0.0000	  0.0000	  0.0000
  3.9785	  5.4704	  0.0000	  0.0000	  0.0000
  4.1028	  5.4704	  0.0000	  0.0000	  0.0000
  4.2271	  5.4704	  0.0000	  0.0000	  0.0000
  4.3514	  5.4704	  0.0000	  0.0000	  0.0000
  4.4758	  5.4704	  0.0000	  0.0000	  0.0000
  4.6001	  5.4704	  0.0000	  0.0000	  0.0000
  4.7244	  5.4704	  0.0000	  0.0000	  0.0000
  4.8487	  5.4704	  0.0000	  0.0000	  0.0000
  4.9731	  5.4704	  0.0000	  0.0000	  0.0000
  5.0974	  5.4704	  0.0000	  0.0000	  0.0000
  5.2217	  5.4704	  0.0000	  0.0000	  0.0000
  5.3460	  5.4704	  0.0000	  0.0000	  0.0000
  5.4704	  5.4704	  0.0000	  0.0000	  0.0000
  5.5947	  5.4704	  0.0000	  0.0000	  0.0000
  5.7190	  5.4704	  0.0000	  0.0000	  0.0000
  5.8433	  5.4704	  0.0000	  0.0000	  0.0000
  5.9677	  5.4704	  0.0000	  0.0000	  0.0000
  6.0920	  5.4704	  0.0000	  0.0000	  0.0000
  6.2163	  5.4704	  0.0000	  0.0000	  0.0000
  6.3407	  5.4704	  0.0000	  0.0000	  0.0000
  6.4650	  5.4704	  0.0000	  0.0000	  0.0000
  6.5893	  5.4704	  0.0000	  0.0000	  0.0000
  6.7136	  5.4704	  0.0000	  0.0000	  0.0000
  6.8380	  5.4704	  0.0000	  0.0000	  0.0000
  6.9623	  5.4704	  0.0000	  0.0000	  0.0000
  7.0866	  5.4704	  0.0000	  0.0000	  0.0000
