 12.0000	528.0000	-61.7694	-97.1864	  0.0000
 24.0000	528.0000	-65.9453	-102.3394	  0.0000
 36.0000	528.0000	-74.9245	-104.2937	  0.0000
 48.0000	528.0000	-64.8316	-103.8940	  0.0000
 60.0000	528.0000	-68.2417	-105.1844	  0.0000
 72.0000	528.0000	-71.2588	-108.9146	  0.0000
 84.0000	528.0000	-78.8139	-112.0324	  0.0000
 96.0000	528.0000	-70.5422	-100.3797	  0.0000
108.0000	528.0000	-76.0709	-113.7088	  0.0000
120.0000	528.0000	-79.1920	-118.0897	  0.0000
132.0000	528.0000	-77.9987	-113.5415	  0.0000
144.0000	528.0000	-72.5072	-113.9852	  0.0000
156.0000	528.0000	-74.7473	-113.6819	  0.0000
168.0000	528.0000	-74.6973	-114.9541	  0.0000
180.0000	528.0000	-75.4526	-118.9565	  0.0000
192.0000	528.0000	-78.5842	-129.1120	  0.0000
204.0000	528.0000	-82.6500	-129.6061	  0.0000
216.0000	528.0000	-77.3365	-124.4704	  0.0000
228.0000	528.0000	-77.7696	-107.5887	  0.0000
240.0000	528.0000	-74.0172	-129.0821	  0.0000
252.0000	528.0000	-82.1020	-137.0556	  0.0000
264.0000	528.0000	-78.4533	-137.4488	  0.0000
276.0000	528.0000	-78.4533	-139.5996	  0.0000
288.0000	528.0000	-76.3525	-139.9101	  0.0000
300.0000	528.0000	-71.3262	-137.6956	  0.0000
312.0000	528.0000	-69.0695	-136.8658	  0.0000
324.0000	528.0000	-65.7393	-137.2895	  0.0000
336.0000	528.0000	-63.9664	-143.1549	  0.0000
348.0000	528.0000	-65.4829	-144.6829	  0.0000
360.0000	528.0000	-50.4896	-124.1693	  0.0000
372.0000	528.0000	-60.8507	-129.7096	  0.0000
384.0000	528.0000	-57.1512	-133.3974	  0.0000
396.0000	528.0000	-51.5545	-135.2456	  0.0000
408.0000	528.0000	-54.9326	-133.7202	  0.0000
420.0000	528.0000	-53.2847	-130.3901	  0.0000
432.0000	528.0000	-49.0471	-123.5211	  0.0000
444.0000	528.0000	-53.1978	-123.4802	  0.0000
456.0000	528.0000	-60.7536	-126.1820	  0.0000
468.0000	528.0000	-52.5295	-123.8281	  0.0000
480.0000	528.0000	-54.0842	-128.4023	  0.0000
492.0000	528.0000	-41.5320	-116.1801	  0.0000
504.0000	528.0000	-49.0618	-112.7452	  0.0000
516.0000	528.0000	-50.4078	-115.5146	  0.0000
528.0000	528.0000	-54.0021	-111.9919	  0.0000
540.0000	528.0000	-47.9079	-105.4750	  0.0000
552.0000	528.0000	-53.2918	-110.3642	  0.0000
564.0000	528.0000	-49.6406	-107.9764	  0.0000
576.0000	528.0000	-57.2818	-105.7112	  0.0000
588.0000	528.0000	-60.0994	-102.3672	  0.0000
600.0000	528.0000	-48.0935	-97.5124	  0.0000
612.0000	528.0000	-50.4415	-83.9039	  0.0000
624.0000	528.0000	-35.7673	-92.7134	  0.0000
636.0000	528.0000	-51.8799	-95.2601	  0.0000
648.0000	528.0000	-32.8543	-93.6310	  0.0000
660.0000	528.0000	-54.0046	-94.3947	  0.0000
672.0000	528.0000	-50.5534	-91.9916	  0.0000
684.0000	528.0000	-51.3851	-96.2565	  0.0000
696.0000	528.0000	-22.7119	-97.5410	  0.0000
708.0000	528.0000	-45.5983	-87.3878	  0.0000
 12.0000	516.0000	-70.1544	-100.5466	  0.0000
 24.0000	516.0000	-69.2472	-104.8192	  0.0000
 36.0000	516.0000	-76.1930	-117.8132	  0.0000
 48.0000	516.0000	 -9.6548	-64.5350	  0.0000
 60.0000	516.0000	-76.5485	-107.9596	  0.0000
 72.0000	516.0000	-68.4198	-109.1399	  0.0000
 84.0000	516.0000	-80.1542	-112.8301	  0.0000
 96.0000	516.0000	-70.4322	-107.8655	  0.0000
108.0000	516.0000	-75.3269	-122.7727	  0.0000
120.0000	516.0000	-76.9079	-121.6944	  0.0000
132.0000	516.0000	-78.1106	-112.5459	  0.0000
144.0000	516.0000	-74.3379	-106.6518	  0.0000
156.0000	516.0000	-80.8110	-115.9243	  0.0000
168.0000	516.0000	-59.0343	-99.2275	  0.0000
180.0000	516.0000	-58.5217	-107.0843	  0.0000
192.0000	516.0000	-77.0129	-132.1284	  0.0000
204.0000	516.0000	-77.6850	-133.5287	  0.0000
216.0000	516.0000	-75.2257	-110.9435	  0.0000
228.0000	516.0000	-79.4422	-99.0616	  0.0000
240.0000	516.0000	-71.8615	-126.6328	  0.0000
252.0000	516.0000	-80.4237	-135.2606	  0.0000
264.0000	516.0000	-79.6582	-139.5924	  0.0000
276.0000	516.0000	-78.1258	-141.7037	  0.0000
288.0000	516.0000	-79.4642	-134.4436	  0.0000
300.0000	516.0000	-72.0811	-141.2720	  0.0000
312.0000	516.0000	-69.5758	-140.5197	  0.0000
324.0000	516.0000	-62.6370	-137.1398	  0.0000
336.0000	516.0000	-70.5577	-142.7287	  0.0000
348.0000	516.0000	-59.6582	-145.5682	  0.0000
360.0000	516.0000	-53.8373	-92.2116	  0.0000
372.0000	516.0000	-58.6060	-137.4772	  0.0000
384.0000	516.0000	-60.6784	-138.2308	  0.0000
396.0000	516.0000	-61.4141	-138.9250	  0.0000
