Organism,Condition,rootFolder,trackFolder,trackFile,Tmin,Tmax
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track1,track000_0_0_analysis.csv,0,0
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track3,track000_0_0_analysis.csv,0,115
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track4,track000_0_0_analysis.csv,0,0
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track5,track002_0_0_analysis.csv,0,0
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track6,track000_0_0_analysis.csv,0,40
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track7,track002_0_0_analysis.csv,0,135
Euglena,No light,E:/GravitMachineTracks_Oct2019/Euglena,track8,track000_0_0_analysis.csv,0,38
