Organism,Condition,rootFolder,trackFolder,trackFile,Tmin,Tmax
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino1,track000.csv,0,215
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino1,track001.csv,0,102
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino3,track000.csv,0,80
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino3,track001.csv,0,90
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino9,track000.csv,0,0
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino15,track000.csv,0,0
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino16,track000.csv,0,0
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino17,track000.csv,0,0
Akashiwo,Ambient light_Down,H:\2019 Monterey Trip\GM_v2_Berg_DataBackup\2019_08_15,dino23,track000.csv,0,0
