Organism,Condition,rootFolder,trackFolder,trackFile,Tmin,Tmax
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track2,track001.csv,0,0
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track2,track002.csv,0,0
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track5,track001.csv,0,0
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track6,track000.csv,0,0
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track7,track000.csv,0,0
Ceratium_sp_Fork,Ambient light,E:\Monterey_2019\2019_08_22\Ceratium_sp_Furca,track9,track000.csv,0,0
