Organism,Condition,rootFolder,trackFolder,trackFile,Tmin,Tmax
A. sanguniea,Day,E:\Monterey_2019\2018_08_15,dino1,track000.csv,0,0
A. sanguniea,Day,E:\Monterey_2019\2018_08_15,dino3,track000.csv,0,70
A. sanguniea,Day,E:\Monterey_2019\2018_08_15,dino9,track000.csv,0,80
A. sanguniea,Day,E:\Monterey_2019\2018_08_15,dino10,track000.csv,0,0
